"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050673","epithelial cell proliferation","13/92","488/18805",0.0266393442622951,5.44513987883108,6.97614495770439,7.11793470309177e-07,6.25806003182138e-05,4.25483287754551e-05,"THBS4/NOTCH2/IL6/KDR/CXCL12/CD109/CCL11/EGFR/HGF/NOTCH1/EGF/BMPR2/APOA1",13
"GO:0032946","positive regulation of mononuclear cell proliferation","8/92","150/18805",0.0533333333333333,10.9014492753623,8.53678012750535,7.18138036438519e-07,6.25806003182138e-05,4.25483287754551e-05,"IL6/EPHB2/EPO/KITLG/IL12RB1/IL13/CD55/ZAP70",8
"GO:0070663","regulation of leukocyte proliferation","10/92","273/18805",0.0366300366300366,7.4872591176939,7.57057295572796,8.92792178830828e-07,7.51176867705938e-05,5.10722495040793e-05,"IL6/EPHB2/EPO/GPNMB/KITLG/CCL8/IL12RB1/IL13/CD55/ZAP70",10
"GO:0051057","positive regulation of small GTPase mediated signal transduction","6/92","68/18805",0.0882352941176471,18.0354859335038,9.8674805797158,9.97076687639001e-07,8.10955705946388e-05,5.513659156909e-05,"NOTCH2/EPO/SEMA4D/NOTCH1/KITLG/APOA1",6
"GO:0051962","positive regulation of nervous system development","10/92","285/18805",0.0350877192982456,7.17200610221205,7.36165756179783,1.31788427338199e-06,0.000103730246033937,7.05258273293724e-05,"IL6/EPHB2/SEMA4D/CXCL12/EGFR/NOTCH1/CBLN2/ROBO2/AMIGO1/BMPR2",10
"GO:0046579","positive regulation of Ras protein signal transduction","4/92","18/18805",0.222222222222222,45.4227053140097,13.2208648069465,1.55752679132892e-06,0.00011876141783883,8.07454678662626e-05,"NOTCH2/EPO/NOTCH1/KITLG",4
"GO:0070665","positive regulation of leukocyte proliferation","8/92","168/18805",0.0476190476190476,9.73343685300207,7.97258482819197,1.68978712992384e-06,0.000124941836273157,8.49475124963308e-05,"IL6/EPHB2/EPO/KITLG/IL12RB1/IL13/CD55/ZAP70",8
"GO:0050769","positive regulation of neurogenesis","9/92","234/18805",0.0384615384615385,7.8616220735786,7.40567082253907,2.1737107073284e-06,0.000155995709584744,0.000106060931106797,"IL6/EPHB2/SEMA4D/CXCL12/EGFR/NOTCH1/ROBO2/AMIGO1/BMPR2",9
"GO:0030509","BMP signaling pathway","8/92","176/18805",0.0454545454545455,9.29100790513834,7.7484746746922,2.39349141560189e-06,0.00016686054440196,0.000113447893864318,"NOTCH2/KDR/FSTL5/SFRP4/NOTCH1/CDH5/SOSTDC1/BMPR2",8
"GO:0030510","regulation of BMP signaling pathway","7/92","124/18805",0.0564516129032258,11.538832398317,8.25563733409832,2.51741789633284e-06,0.000170624990751448,0.000116007327620484,"NOTCH2/KDR/FSTL5/SFRP4/NOTCH1/CDH5/SOSTDC1",7
"GO:0006959","humoral immune response","10/92","309/18805",0.0323624595469256,6.61495708456451,6.97805034972271,2.72201488226441e-06,0.000179505846289869,0.000122045389884743,"S100A12/NOTCH2/IL6/CXCL12/CCL11/NOTCH1/S100A9/CCL8/CFD/CD55",10
"GO:0050670","regulation of lymphocyte proliferation","9/92","243/18805",0.037037037037037,7.57045088566828,7.2282514507192,2.96257968258775e-06,0.000190228800671424,0.000129335888635964,"IL6/EPHB2/EPO/GPNMB/KITLG/IL12RB1/IL13/CD55/ZAP70",9
"GO:0001818","negative regulation of cytokine production","11/92","389/18805",0.0282776349614396,5.78001005923773,6.67964349845883,3.09000994445699e-06,0.000193323699089104,0.000131440099121841,"IL6/EPHB2/GPNMB/HGF/LILRA4/IL13/TICAM2/IL6R/LBP/APOA1/IL1RL1",11
"GO:0032944","regulation of mononuclear cell proliferation","9/92","248/18805",0.0362903225806452,7.41782082748948,7.13356907619438,3.49905506924483e-06,0.000213442359223934,0.000145118704977101,"IL6/EPHB2/EPO/GPNMB/KITLG/IL12RB1/IL13/CD55/ZAP70",9
"GO:0006953","acute-phase response","5/92","48/18805",0.104166666666667,21.291893115942,9.86981066783933,3.64195603726078e-06,0.000216740798315032,0.000147361302046803,"SAA1/IL6/EPO/IL6R/LBP",5
"GO:0071772","response to BMP","8/92","188/18805",0.0425531914893617,8.69796484736355,7.43784844687436,3.90846471370388e-06,0.000221782648870639,0.000150789238403851,"NOTCH2/KDR/FSTL5/SFRP4/NOTCH1/CDH5/SOSTDC1/BMPR2",8
"GO:0071773","cellular response to BMP stimulus","8/92","188/18805",0.0425531914893617,8.69796484736355,7.43784844687436,3.90846471370388e-06,0.000221782648870639,0.000150789238403851,"NOTCH2/KDR/FSTL5/SFRP4/NOTCH1/CDH5/SOSTDC1/BMPR2",8
"GO:0046578","regulation of Ras protein signal transduction","5/92","49/18805",0.102040816326531,20.8573646850044,9.75881007559741,4.04021919420465e-06,0.000224048518951349,0.000152329795456137,"NOTCH2/EPHB2/EPO/NOTCH1/KITLG",5
"GO:0048771","tissue remodeling","8/92","192/18805",0.0416666666666667,8.51675724637681,7.34040929949781,4.56699337658386e-06,0.000247632529752547,0.00016836448097067,"THBS4/NOTCH2/IL6/EGFR/PLG/GPNMB/BMPR2/MMP2",8
"GO:0003177","pulmonary valve development","4/92","24/18805",0.166666666666667,34.0670289855072,11.3655057682135,5.28842929660407e-06,0.000280516684428564,0.000190722301406133,"NOTCH2/NOTCH1/ROBO2/BMPR2",4
"GO:0001906","cell killing","9/92","263/18805",0.0342205323193916,6.99475119854521,6.86464487770806,5.63893810575118e-06,0.00029274487187304,0.000199036202792024,"S100A12/CXCL12/CCL11/CCL8/IL12RB1/ITGAM/IL13/CD55/GZMA",9
"GO:0030198","extracellular matrix organization","10/92","339/18805",0.0294985250737463,6.02956265230217,6.55225788399691,6.18079171330532e-06,0.000314190245426354,0.000213616836407219,"MIA/IL6/DPT/PLG/BMP1/MMP10/NOTCH1/COL10A1/SMOC2/MMP2",10
"GO:0043062","extracellular structure organization","10/92","340/18805",0.0294117647058824,6.01182864450128,6.53895490945826,6.34273601463243e-06,0.000315842364810268,0.000214740106531916,"MIA/IL6/DPT/PLG/BMP1/MMP10/NOTCH1/COL10A1/SMOC2/MMP2",10
"GO:0045229","external encapsulating structure organization","10/92","341/18805",0.0293255131964809,5.99419864847635,6.52570493142087,6.50834491315943e-06,0.00031760723176218,0.000215940033329248,"MIA/IL6/DPT/PLG/BMP1/MMP10/NOTCH1/COL10A1/SMOC2/MMP2",10
"GO:0070661","leukocyte proliferation","10/92","344/18805",0.0290697674418605,5.94192366026289,6.48626919136438,7.02785822848773e-06,0.00033623478583353,0.000228604841446783,"IL6/EPHB2/EPO/GPNMB/KITLG/CCL8/IL12RB1/IL13/CD55/ZAP70",10
"GO:0072538","T-helper 17 type immune response","5/92","55/18805",0.0909090909090909,18.5820158102767,9.15580851198732,7.20225784522892e-06,0.000337952098891511,0.000229772436519854,"IL6/EPHB2/NOTCH1/IL12RB1/IL6R",5
"GO:0051961","negative regulation of nervous system development","7/92","147/18805",0.0476190476190476,9.73343685300207,7.45347215887477,7.77349842829398e-06,0.000357874267264855,0.000243317448321575,"IL6/EPHB2/SEMA3G/CCL11/NOTCH1/DCC/ROBO2",7
"GO:0061387","regulation of extent of cell growth","6/92","99/18805",0.0606060606060606,12.3880105401845,7.96567015178014,9.0403375890594e-06,0.00040848932809824,0.000277730449129778,"SEMA4D/CXCL12/SEMA3G/DCC/NRCAM/BMPR2",6
"GO:0002687","positive regulation of leukocyte migration","7/92","152/18805",0.0460526315789474,9.41325800915332,7.30228842401054,9.67872216028484e-06,0.000429383310383546,0.000291936193772419,"THBS4/IL6/CXCL12/KITLG/CCL8/IL6R/LBP",7
"GO:0031346","positive regulation of cell projection organization","10/92","360/18805",0.0277777777777778,5.67783816425121,6.28354080194802,1.04499320199235e-05,0.000455318466582382,0.000309569414725554,"EPHB2/EPO/SEMA4D/CXCL12/NEGR1/S100A9/CNTN1/ROBO2/AMIGO1/BMPR2",10
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation","7/92","156/18805",0.0448717948717949,9.17189241917503,7.18628590378089,1.14683680813345e-05,0.000486615413563704,0.000330848098264192,"THBS4/IL6/SEMA4D/EGFR/KITLG/EGF/IL6R",7
"GO:0050679","positive regulation of epithelial cell proliferation","8/92","218/18805",0.036697247706422,7.50099720781811,6.76941131482937,1.1580526139464e-05,0.000486615413563704,0.000330848098264192,"THBS4/NOTCH2/KDR/CXCL12/CCL11/EGFR/NOTCH1/EGF",8
"GO:0032102","negative regulation of response to external stimulus","11/92","448/18805",0.0245535714285714,5.01880337732919,6.03645875694787,1.17665202460076e-05,0.000486615413563704,0.000330848098264192,"SAA1/PLAU/CD109/PLG/HGF/NOTCH1/CDH5/RTN4RL1/IL13/ROBO2/APOA1",11
"GO:0042060","wound healing","11/92","450/18805",0.0244444444444444,4.99649758454106,6.01666655447838,1.22660366276342e-05,0.000498818822857124,0.000339145153072834,"SAA1/NOTCH2/IL6/EPHB2/KDR/PLAU/CD109/PLG/ANGPTL4/IL6R/SMOC2",11
"GO:0042102","positive regulation of T cell proliferation","6/92","105/18805",0.0571428571428571,11.6801242236025,7.69480248428988,1.26826783559527e-05,0.000507307134238109,0.000344916325953089,"IL6/EPO/KITLG/IL12RB1/CD55/ZAP70",6
"GO:0043542","endothelial cell migration","9/92","293/18805",0.0307167235494881,6.27856506900133,6.38513883831014,1.34178868522929e-05,0.000528058772896687,0.000359025291667463,"S100A12/KDR/PLG/NOTCH1/CDH5/S100A9/EGF/SMOC2/APOA1",9
"GO:0002696","positive regulation of leukocyte activation","10/92","372/18805",0.0268817204301075,5.49468209443665,6.1393128419569,1.3883758489358e-05,0.000537720170064023,0.00036559404142403,"IL6/EPHB2/EPO/KITLG/IL12RB1/IL13/CD55/ZAP70/LBP/IL1RL1",10
"GO:0046651","lymphocyte proliferation","9/92","300/18805",0.03,6.1320652173913,6.28283385777942,1.61852190828983e-05,0.000612233395029705,0.000416255319485252,"IL6/EPHB2/EPO/GPNMB/KITLG/IL12RB1/IL13/CD55/ZAP70",9
"GO:0043410","positive regulation of MAPK cascade","11/92","464/18805",0.0237068965517241,4.84574119190405,5.88132074744833,1.630949617907e-05,0.000612233395029705,0.000416255319485252,"S100A12/NOTCH2/IL6/KDR/EPO/EGFR/GPNMB/HGF/NOTCH1/EGF/IL6R",11
"GO:0032943","mononuclear cell proliferation","9/92","308/18805",0.0292207792207792,5.97279079616036,6.16981617969876,1.99303362788065e-05,0.000736818492731634,0.00050096028668898,"IL6/EPHB2/EPO/GPNMB/KITLG/IL12RB1/IL13/CD55/ZAP70",9
"GO:0050867","positive regulation of cell activation","10/92","392/18805",0.0255102040816327,5.21434117125111,5.91231785041721,2.17774001415944e-05,0.000783151169905046,0.000532461709995838,"IL6/EPHB2/EPO/KITLG/IL12RB1/IL13/CD55/ZAP70/LBP/IL1RL1",10
"GO:0060560","developmental growth involved in morphogenesis","8/92","238/18805",0.0336134453781513,6.87066130800146,6.39075195578768,2.18255244071898e-05,0.000783151169905046,0.000532461709995838,"SEMA4D/CXCL12/SEMA3G/CCL11/NOTCH1/DCC/NRCAM/BMPR2",8
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","6/92","116/18805",0.0517241379310345,10.5725262368816,7.25119950321774,2.23984398202154e-05,0.000792060770453993,0.000538519315891067,"THBS4/IL6/SEMA4D/KITLG/EGF/IL6R",6
"GO:0070371","ERK1 and ERK2 cascade","9/92","319/18805",0.0282131661442006,5.76683249284449,6.02075679297922,2.62673177053227e-05,0.000915603645728392,0.000622515679753212,"NOTCH2/EPHB2/KDR/EPO/CCL11/EGFR/GPNMB/NOTCH1/EGF",9
"GO:0072577","endothelial cell apoptotic process","5/92","72/18805",0.0694444444444444,14.194595410628,7.86513145502204,2.71328885094596e-05,0.000932454196663119,0.000633972309724364,"KDR/CDH5/ANGPTL4/IL13/BMPR2",5
"GO:2000352","negative regulation of endothelial cell apoptotic process","4/92","36/18805",0.111111111111111,22.7113526570048,9.14249835779983,2.80294788968449e-05,0.000949887895948633,0.00064582542019631,"KDR/CDH5/ANGPTL4/IL13",4
"GO:0032722","positive regulation of chemokine production","5/92","73/18805",0.0684931506849315,14.0001488981537,7.80306111134993,2.90161421672368e-05,0.0009698546149049,0.000659400721781761,"IL6/TICAM2/IL6R/LBP/IL1RL1",5
"GO:0050772","positive regulation of axonogenesis","5/92","74/18805",0.0675675675675676,13.8109576968273,7.74219848750831,3.09993162015913e-05,0.000985756186062926,0.00067021214375978,"SEMA4D/CXCL12/ROBO2/AMIGO1/BMPR2",5
"GO:0032966","negative regulation of collagen biosynthetic process","3/92","13/18805",0.230769230769231,47.1697324414716,11.6758863271751,3.12791614104856e-05,0.000985756186062926,0.00067021214375978,"IL6/NOTCH1/IL6R",3
"GO:0070486","leukocyte aggregation","3/92","13/18805",0.230769230769231,47.1697324414716,11.6758863271751,3.12791614104856e-05,0.000985756186062926,0.00067021214375978,"SEMA4D/S100A9/ZAP70",3
"GO:0045785","positive regulation of cell adhesion","11/92","499/18805",0.0220440881763527,4.50585954517731,5.56538717584488,3.18324575821274e-05,0.000985756186062926,0.00067021214375978,"SAA1/IL6/KDR/EPO/CXCL12/KITLG/IL12RB1/CD55/IL6R/ZAP70/APOA1",11
"GO:0002274","myeloid leukocyte activation","8/92","251/18805",0.0318725099601594,6.5148103239217,6.16731300884997,3.19158765159718e-05,0.000985756186062926,0.00067021214375978,"S100A12/ADGRE2/NOTCH2/IL6/ITGAM/IL13/LBP/IL1RL1",8
"GO:0033002","muscle cell proliferation","8/92","251/18805",0.0318725099601594,6.5148103239217,6.16731300884997,3.19158765159718e-05,0.000985756186062926,0.00067021214375978,"IL6/EGFR/HGF/NOTCH1/IL13/IL6R/BMPR2/MMP2",8
"GO:0042129","regulation of T cell proliferation","7/92","184/18805",0.0380434782608696,7.77616965973535,6.47647970268752,3.32995515502433e-05,0.00100733512340274,0.000684883586920929,"IL6/EPO/GPNMB/KITLG/IL12RB1/CD55/ZAP70",7
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","9/92","329/18805",0.027355623100304,5.591548830448,5.89115576249545,3.34402233588614e-05,0.00100733512340274,0.000684883586920929,"NOTCH2/KDR/FSTL5/SFRP4/CD109/NOTCH1/CDH5/SOSTDC1/BMPR2",9
"GO:0001934","positive regulation of protein phosphorylation","10/92","414/18805",0.0241545893719807,4.93725057760975,5.67986325317043,3.46507489386232e-05,0.00101864852301495,0.000692575527295753,"THBS4/S100A12/IL6/KDR/SEMA4D/EGFR/GPNMB/KITLG/EGF/IL6R",10
"GO:0002697","regulation of immune effector process","10/92","414/18805",0.0241545893719807,4.93725057760975,5.67986325317043,3.46507489386232e-05,0.00101864852301495,0.000692575527295753,"ADGRE2/IL6/EPHB2/S100A9/IL12RB1/ITGAM/IL13/CD55/LBP/APOA1",10
"GO:0010713","negative regulation of collagen metabolic process","3/92","14/18805",0.214285714285714,43.8004658385093,11.2327189731436,3.96687878331061e-05,0.00113872755662093,0.000774216837460993,"IL6/NOTCH1/IL6R",3
"GO:0061430","bone trabecula morphogenesis","3/92","14/18805",0.214285714285714,43.8004658385093,11.2327189731436,3.96687878331061e-05,0.00113872755662093,0.000774216837460993,"THBS3/SEMA4D/MMP2",3
"GO:0030513","positive regulation of BMP signaling pathway","4/92","41/18805",0.0975609756097561,19.9416755037116,8.51324113153559,4.72965291154867e-05,0.00132647736829641,0.000901867270248119,"NOTCH2/KDR/NOTCH1/CDH5",4
"GO:0050919","negative chemotaxis","4/92","41/18805",0.0975609756097561,19.9416755037116,8.51324113153559,4.72965291154867e-05,0.00132647736829641,0.000901867270248119,"SEMA4D/SEMA3G/ROBO2/APOA1",4
"GO:0007159","leukocyte cell-cell adhesion","10/92","433/18805",0.023094688221709,4.72060447836128,5.49194981981295,5.05544616176897e-05,0.00140173734485412,0.000953036262075107,"IL6/EPO/SEMA4D/CXCL12/GPNMB/KITLG/S100A9/IL12RB1/CD55/ZAP70",10
"GO:0042327","positive regulation of phosphorylation","10/92","437/18805",0.022883295194508,4.67739528405134,5.45377760266048,5.45985187584752e-05,0.00149685826708629,0.00101770864060741,"THBS4/S100A12/IL6/KDR/SEMA4D/EGFR/GPNMB/KITLG/EGF/IL6R",10
"GO:0030593","neutrophil chemotaxis","5/92","84/18805",0.0595238095238095,12.1667960662526,7.1920224176732,5.71688923139214e-05,0.00154991219162187,0.00105377981621918,"THBS4/S100A12/SAA1/S100A9/LBP",5
"GO:0050727","regulation of inflammatory response","10/92","442/18805",0.0226244343891403,4.62448357269329,5.4067063088721,6.0039318133849e-05,0.00160984545325925,0.00109452822879058,"S100A12/SAA1/IL6/HGF/CDH5/S100A9/IL13/LBP/APOA1/IL1RL1",10
"GO:0050768","negative regulation of neurogenesis","6/92","139/18805",0.0431654676258993,8.82311542070691,6.4909585124127,6.19549795947226e-05,0.00163025402645296,0.001108403945509,"IL6/EPHB2/SEMA3G/CCL11/NOTCH1/DCC",6
"GO:0001935","endothelial cell proliferation","7/92","203/18805",0.0344827586206897,7.04835082458771,6.07508695912341,6.2136731336117e-05,0.00163025402645296,0.001108403945509,"THBS4/KDR/CXCL12/CCL11/EGF/BMPR2/APOA1",7
"GO:0048732","gland development","10/92","451/18805",0.0221729490022173,4.53219897811626,5.32372230666521,7.10024018994387e-05,0.00184304107058117,0.00125307710407072,"NOTCH2/IL6/CCL11/EGFR/HGF/NOTCH1/EGF/SOSTDC1/MMP2/APOA1",10
"GO:0001503","ossification","10/92","458/18805",0.0218340611353712,4.46292956142016,5.2606716099761,8.06677685497529e-05,0.00207188795011997,0.00140866928791591,"THBS3/IL6/SEMA4D/EGFR/BMP1/HGF/NOTCH1/IL6R/BMPR2/MMP2",10
"GO:1901342","regulation of vasculature development","9/92","372/18805",0.0241935483870968,4.94521388499299,5.38879096663674,8.62087877050877e-05,0.00219114002083765,0.0014897483489388,"THBS4/IL6/KDR/CXCL12/CCL11/GPNMB/CDH5/ANGPTL4/SMOC2",9
"GO:0061383","trabecula morphogenesis","4/92","48/18805",0.0833333333333333,17.0335144927536,7.79857017180971,8.85308427963105e-05,0.00220423731043875,0.0014986531498065,"THBS3/SEMA4D/NOTCH1/MMP2",4
"GO:0071526","semaphorin-plexin signaling pathway","4/92","48/18805",0.0833333333333333,17.0335144927536,7.79857017180971,8.85308427963105e-05,0.00220423731043875,0.0014986531498065,"ECE1/KDR/SEMA4D/SEMA3G",4
"GO:0042098","T cell proliferation","7/92","217/18805",0.032258064516129,6.59361851332398,5.81103786285183,9.441828199838e-05,0.002327076849253,0.00158217131769747,"IL6/EPO/GPNMB/KITLG/IL12RB1/CD55/ZAP70",7
"GO:1905314","semi-lunar valve development","4/92","49/18805",0.0816326530612245,16.6858917480035,7.70875898506031,9.6041120449831e-05,0.00234340333897588,0.00159327164030457,"NOTCH2/NOTCH1/ROBO2/BMPR2",4
"GO:0045165","cell fate commitment","8/92","295/18805",0.0271186440677966,5.54310980103169,5.5145281501787,9.92327204038724e-05,0.0023973053246084,0.0016299194096561,"NOTCH2/IL6/KDR/NOTCH1/IL12RB1/SOSTDC1/EHMT2/IL6R",8
"GO:0002690","positive regulation of leukocyte chemotaxis","5/92","96/18805",0.0520833333333333,10.645946557971,6.6435851642397,0.000108090932720586,0.00258570466508068,0.00175801145477444,"THBS4/IL6/CXCL12/IL6R/LBP",5
"GO:0090287","regulation of cellular response to growth factor stimulus","9/92","384/18805",0.0234375,4.79067595108696,5.2622684207252,0.00010970145105737,0.00259875282116488,0.00176688284993782,"NOTCH2/KDR/FSTL5/SFRP4/CD109/NOTCH1/CDH5/SOSTDC1/SMOC2",9
"GO:0043368","positive T cell selection","4/92","51/18805",0.0784313725490196,16.0315430520034,7.53683527439318,0.000112434708945098,0.0026378912483273,0.00179349292811209,"IL6/IL12RB1/IL6R/ZAP70",4
