"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045937","positive regulation of phosphate metabolic process","13/90","493/18805",0.026369168356998,5.50969123281496,7.03645375767398,6.16047112508514e-07,0.000151267568262318,0.000117608994206171,"FABP3/GPD1/MMP9/ELANE/SIRT1/OSM/PRKCD/C3/FLT3/TF/TNFRSF18/IL6/EFNA1",13
"GO:0050727","regulation of inflammatory response","12/90","442/18805",0.0271493212669683,5.67269984917044,6.8937997325082,1.27896350352212e-06,0.000287873368584437,0.000223818613116371,"NCF1/MMP9/S100A9/ELANE/OSM/MMP8/STAT5B/PRKCD/C3/CX3CL1/ADA/IL6",12
"GO:0070665","positive regulation of leukocyte proliferation","8/90","168/18805",0.0476190476190476,9.94973544973545,8.08031509267053,1.42865706425457e-06,0.0002968309792732,0.000230783064225739,"ST6GAL1/ZAP70/CD70/HMGB1/STAT5B/BCL2L1/ADA/IL6",8
"GO:0002685","regulation of leukocyte migration","9/90","236/18805",0.038135593220339,7.96822033898305,7.47024900718168,1.93680012660183e-06,0.000373664081567968,0.000290520018990275,"ELANE/DNM1L/HMGB1/CX3CL1/ADA/TNFRSF18/IL6/CCL20/C5",9
"GO:0032944","regulation of mononuclear cell proliferation","9/90","248/18805",0.0362903225806452,7.58266129032258,7.23643933933982,2.9103599328754e-06,0.000524058811913097,0.000407450390602556,"ST6GAL1/ZAP70/CD70/HMGB1/STAT5B/BCL2L1/ADA/CTNNB1/IL6",9
"GO:0060326","cell chemotaxis","10/90","325/18805",0.0307692307692308,6.42905982905983,6.8464711898512,3.48583199509507e-06,0.000588452013671987,0.000457515449356228,"S100A9/DNM1L/CCL3L1/CCL3L3/HMGB1/PRKCD/CX3CL1/IL6/CCL20/C5",10
"GO:0018108","peptidyl-tyrosine phosphorylation","8/90","198/18805",0.0404040404040404,8.44219977553311,7.30040914482007,4.85816102832458e-06,0.000756585223425839,0.000588237308105984,"ZAP70/OSM/PRKCD/FLT3/PKDCC/TNFRSF18/IL6/EFNA1",8
"GO:0018212","peptidyl-tyrosine modification","8/90","199/18805",0.0402010050251256,8.39977666108319,7.27729704389435,5.04203406947986e-06,0.000756585223425839,0.000588237308105984,"ZAP70/OSM/PRKCD/FLT3/PKDCC/TNFRSF18/IL6/EFNA1",8
"GO:0070663","regulation of leukocyte proliferation","9/90","273/18805",0.032967032967033,6.88827838827839,6.79610331703798,6.35332372462085e-06,0.000903175125273732,0.000702209464300199,"ST6GAL1/ZAP70/CD70/HMGB1/STAT5B/BCL2L1/ADA/CTNNB1/IL6",9
"GO:0042327","positive regulation of phosphorylation","11/90","437/18805",0.0251716247139588,5.25947114162217,6.24765333267831,7.52284811366071e-06,0.00101596063774988,0.000789899051934375,"MMP9/ELANE/SIRT1/OSM/PRKCD/C3/FLT3/TF/TNFRSF18/IL6/EFNA1",11
"GO:0042113","B cell activation","9/90","287/18805",0.0313588850174216,6.55226480836237,6.57302887038854,9.49877032093812e-06,0.00122172279223114,0.000949877032093812,"ZAP70/CD70/SPI1/STAT5B/PRKCD/C3/FLT3/ADA/IL6",9
"GO:0050729","positive regulation of inflammatory response","7/90","163/18805",0.0429447852760736,8.97307430129516,7.08965043054923,1.32028420727002e-05,0.00158875566085403,0.00123524135053442,"S100A9/OSM/MMP8/STAT5B/C3/CX3CL1/IL6",7
"GO:0046651","lymphocyte proliferation","9/90","300/18805",0.03,6.26833333333333,6.37882647905108,1.35288338391865e-05,0.00158875566085403,0.00123524135053442,"ZAP70/CD70/HMGB1/STAT5B/PRKCD/FLT3/ADA/CTNNB1/IL6",9
"GO:0002443","leukocyte mediated immunity","11/90","483/18805",0.0227743271221532,4.75856912813435,5.80311435123733,1.91446801044778e-05,0.00215457420675811,0.00167515950914181,"ELANE/CD70/SPI1/HMGB1/STAT5B/C9/PRKCD/C3/C6/IL6/C5",11
"GO:0002274","myeloid leukocyte activation","8/90","251/18805",0.0318725099601594,6.65958388667552,6.25970758765915,2.71945412661307e-05,0.0028844009624994,0.0022425923810621,"MMP8/LTBR/SPI1/HMGB1/PRKCD/BPI/CX3CL1/IL6",8
"GO:0001934","positive regulation of protein phosphorylation","10/90","414/18805",0.0241545893719807,5.04696725711218,5.77402485824692,2.85844271123945e-05,0.0028844009624994,0.0022425923810621,"MMP9/ELANE/SIRT1/OSM/PRKCD/C3/FLT3/TNFRSF18/IL6/EFNA1",10
"GO:0071887","leukocyte apoptotic process","6/90","124/18805",0.0483870967741935,10.1102150537634,7.0581498018588,2.88333306136556e-05,0.0028844009624994,0.0022425923810621,"ST6GAL1/SIRT1/BCL2L1/ADA/IL6/EFNA1",6
"GO:0009144","purine nucleoside triphosphate metabolic process","8/90","261/18805",0.0306513409961686,6.40442741592167,6.09704910844553,3.59137501269397e-05,0.00331700465122871,0.00257893734453176,"GPD1/ENO3/HK2/HSPA8/DNM1L/NDUFB4/LDHA/ADA",8
"GO:0001906","cell killing","8/90","263/18805",0.0304182509505703,6.35572454583861,6.0655373106381,3.79118015266774e-05,0.00331700465122871,0.00257893734453176,"ELANE/SPI1/STAT5B/C9/C3/C6/CCL20/C5",8
"GO:0042742","defense response to bacterium","9/90","343/18805",0.0262390670553936,5.48250728862974,5.81005376614398,3.87975648771953e-05,0.00331700465122871,0.00257893734453176,"S100A9/ELANE/PRKCD/LCN2/BPI/IL17F/TF/IL6/CCL20",9
"GO:0006734","NADH metabolic process","4/90","40/18805",0.1,20.8944444444444,8.73451887077977,3.92980928690555e-05,0.00331700465122871,0.00257893734453176,"GPD1/ENO3/HK2/MDH1",4
"GO:0006958","complement activation, classical pathway","4/90","40/18805",0.1,20.8944444444444,8.73451887077977,3.92980928690555e-05,0.00331700465122871,0.00257893734453176,"C9/C3/C6/C5",4
"GO:0033028","myeloid cell apoptotic process","4/90","41/18805",0.0975609756097561,20.3848238482385,8.61673100305366,4.33878211949366e-05,0.00355122742568253,0.00276104316695051,"ST6GAL1/SIRT1/STAT5B/IL6",4
"GO:0150077","regulation of neuroinflammatory response","4/90","42/18805",0.0952380952380952,19.8994708994709,8.50304763818216,4.77801987775738e-05,0.00379571520288903,0.00295112992449721,"MMP9/MMP8/CX3CL1/IL6",4
"GO:0009141","nucleoside triphosphate metabolic process","8/90","277/18805",0.0288808664259928,6.03449659045327,5.85373590182476,5.46718306317743e-05,0.00417106029182526,0.00324295690960127,"GPD1/ENO3/HK2/HSPA8/DNM1L/NDUFB4/LDHA/ADA",8
"GO:0006163","purine nucleotide metabolic process","10/90","448/18805",0.0223214285714286,4.66393849206349,5.44299314905472,5.55935470217361e-05,0.00417106029182526,0.00324295690960127,"GPD1/ENO3/HK2/HSPA8/DNM1L/NDUFB4/LDHA/TALDO1/MDH1/ADA",10
"GO:0045765","regulation of angiogenesis","9/90","363/18805",0.0247933884297521,5.18044077134986,5.57728501380064,6.01277181363143e-05,0.00438932342395094,0.00341265427260162,"HK2/SIRT1/C3/IL17F/CX3CL1/CTNNB1/CD34/IL6/EFNA1",9
"GO:1901342","regulation of vasculature development","9/90","372/18805",0.0241935483870968,5.05510752688172,5.47806641535386,7.25525888887883e-05,0.00504712746124382,0.0039240902142214,"HK2/SIRT1/C3/IL17F/CX3CL1/CTNNB1/CD34/IL6/EFNA1",9
"GO:0043410","positive regulation of MAPK cascade","10/90","464/18805",0.021551724137931,4.50311302681992,5.2985019073986,7.44524382076578e-05,0.00504712746124382,0.0039240902142214,"ELANE/OSM/LTBR/SPI1/HMGB1/FLT3/CX3CL1/CTNNB1/IL6/EFNA1",10
"GO:0050671","positive regulation of lymphocyte proliferation","6/90","147/18805",0.0408163265306122,8.52834467120181,6.35443698794974,7.47445755089791e-05,0.00504712746124382,0.0039240902142214,"ZAP70/CD70/HMGB1/STAT5B/ADA/IL6",6
"GO:0019319","hexose biosynthetic process","5/90","92/18805",0.0543478260869565,11.3556763285024,6.90481636675087,7.95307920730131e-05,0.00515815312126712,0.00401041153449128,"GPD1/ENO3/AKR1B1/SIRT1/GPT",5
"GO:0050920","regulation of chemotaxis","7/90","217/18805",0.032258064516129,6.74014336917563,5.89776868244265,8.21049894681129e-05,0.00515815312126712,0.00401041153449128,"ST6GAL1/ELANE/DNM1L/HMGB1/IL6/ROBO3/C5",7
"GO:0006957","complement activation, alternative pathway","3/90","18/18805",0.166666666666667,34.8240740740741,9.95600054805819,8.21179504681548e-05,0.00515815312126712,0.00401041153449128,"C9/C3/C5",3
"GO:0046364","monosaccharide biosynthetic process","5/90","94/18805",0.0531914893617021,11.1140661938534,6.81699035147316,8.81077116990218e-05,0.00532466349612176,0.00413987165562966,"GPD1/ENO3/AKR1B1/SIRT1/GPT",5
"GO:0002687","positive regulation of leukocyte migration","6/90","152/18805",0.0394736842105263,8.24780701754386,6.22164934271939,8.99384829013582e-05,0.00532466349612176,0.00413987165562966,"DNM1L/HMGB1/CX3CL1/TNFRSF18/IL6/CCL20",6
"GO:0002449","lymphocyte mediated immunity","9/90","384/18805",0.0234375,4.89713541666667,5.35064290844368,9.24284322287508e-05,0.00532466349612176,0.00413987165562966,"CD70/HMGB1/STAT5B/C9/PRKCD/C3/C6/IL6/C5",9
"GO:2000106","regulation of leukocyte apoptotic process","5/90","95/18805",0.0526315789473684,10.9970760233918,6.77406506739505,9.26542703879018e-05,0.00532466349612176,0.00413987165562966,"ST6GAL1/SIRT1/BCL2L1/ADA/EFNA1",5
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation","6/90","156/18805",0.0384615384615385,8.03632478632479,6.11972437647056,0.000103783864991973,0.00584000456965247,0.00454054409339881,"OSM/PRKCD/FLT3/TNFRSF18/IL6/EFNA1",6
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","9/90","396/18805",0.0227272727272727,4.74873737373737,5.22840197890749,0.000116696783415825,0.00637477692533765,0.00495632415520513,"CD70/HMGB1/C9/PRKCD/C3/C6/ADA/IL6/C5",9
"GO:0046034","ATP metabolic process","7/90","230/18805",0.0304347826086957,6.35917874396135,5.67086370277003,0.000118007717981075,0.00637477692533765,0.00495632415520513,"GPD1/ENO3/HK2/HSPA8/DNM1L/NDUFB4/LDHA",7
"GO:0009166","nucleotide catabolic process","6/90","162/18805",0.037037037037037,7.73868312757202,5.97346196583143,0.00012767811933285,0.00658549973805459,0.0051201589966363,"GPD1/ENO3/HK2/LDHA/ADA/OGG1",6
"GO:0002455","humoral immune response mediated by circulating immunoglobulin","4/90","54/18805",0.0740740740740741,15.477366255144,7.38797955237239,0.000129217300012211,0.00658549973805459,0.0051201589966363,"C9/C3/C6/C5",4
"GO:0002523","leukocyte migration involved in inflammatory response","3/90","21/18805",0.142857142857143,29.8492063492063,9.17277916364008,0.000132459806669459,0.00658549973805459,0.0051201589966363,"S100A9/ELANE/CX3CL1",3
"GO:1903978","regulation of microglial cell activation","3/90","21/18805",0.142857142857143,29.8492063492063,9.17277916364008,0.000132459806669459,0.00658549973805459,0.0051201589966363,"MMP8/CX3CL1/IL6",3
"GO:0019318","hexose metabolic process","7/90","237/18805",0.029535864978903,6.171354899203,5.55581035712546,0.000142080489899157,0.00658549973805459,0.0051201589966363,"GPD1/ENO3/HK2/AKR1B1/SIRT1/FABP5/GPT",7
"GO:0097529","myeloid leukocyte migration","7/90","237/18805",0.029535864978903,6.171354899203,5.55581035712546,0.000142080489899157,0.00658549973805459,0.0051201589966363,"S100A9/DNM1L/HMGB1/STAT5B/CX3CL1/IL6/C5",7
"GO:0032602","chemokine production","5/90","105/18805",0.0476190476190476,9.94973544973545,6.37728027883747,0.000148728427997531,0.00658549973805459,0.0051201589966363,"ELANE/HMGB1/IL17F/IL6/C5",5
"GO:0032637","interleukin-8 production","5/90","105/18805",0.0476190476190476,9.94973544973545,6.37728027883747,0.000148728427997531,0.00658549973805459,0.0051201589966363,"ELANE/HMGB1/BPI/IL17F/IL6",5
"GO:0032642","regulation of chemokine production","5/90","105/18805",0.0476190476190476,9.94973544973545,6.37728027883747,0.000148728427997531,0.00658549973805459,0.0051201589966363,"ELANE/HMGB1/IL17F/IL6/C5",5
"GO:0032677","regulation of interleukin-8 production","5/90","105/18805",0.0476190476190476,9.94973544973545,6.37728027883747,0.000148728427997531,0.00658549973805459,0.0051201589966363,"ELANE/HMGB1/BPI/IL17F/IL6",5
"GO:0042102","positive regulation of T cell proliferation","5/90","105/18805",0.0476190476190476,9.94973544973545,6.37728027883747,0.000148728427997531,0.00658549973805459,0.0051201589966363,"ZAP70/CD70/HMGB1/STAT5B/IL6",5
"GO:0046434","organophosphate catabolic process","7/90","242/18805",0.0289256198347107,6.04384756657484,5.4764233550758,0.000161602609921956,0.00698748299637429,0.00543269688722178,"GPD1/ENO3/HK2/LDHA/PRKCD/ADA/OGG1",7
"GO:0002697","regulation of immune effector process","9/90","414/18805",0.0217391304347826,4.54227053140097,5.05394701847417,0.000162980906616653,0.00698748299637429,0.00543269688722178,"NCF1/S100A9/SIRT1/SPI1/HMGB1/STAT5B/C3/IL17F/IL6",9
"GO:0050670","regulation of lymphocyte proliferation","7/90","243/18805",0.0288065843621399,6.01897576588935,5.46081308506116,0.000165756201712836,0.00699542970041205,0.00543887536870244,"ZAP70/CD70/HMGB1/STAT5B/ADA/CTNNB1/IL6",7
"GO:2000107","negative regulation of leukocyte apoptotic process","4/90","59/18805",0.0677966101694915,14.165725047081,7.02373213998413,0.000182602325333042,0.00758782893422381,0.00589945974152906,"ST6GAL1/BCL2L1/ADA/EFNA1",4
"GO:0048660","regulation of smooth muscle cell proliferation","6/90","174/18805",0.0344827586206897,7.20498084291188,5.70227878878924,0.000188489562896885,0.00771379256643162,0.00599739518308271,"MMP9/ELANE/CX3CL1/CNN1/CTNNB1/IL6",6
"GO:0002573","myeloid leukocyte differentiation","7/90","250/18805",0.028,5.85044444444444,5.3539279192307,0.00019731813941023,0.00792402473326685,0.00616084855233631,"MMP9/SIRT1/ANXA2/LTBR/SPI1/TF/CTNNB1",7
"GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","3/90","24/18805",0.125,26.1180555555556,8.53854244099572,0.000199494143599462,0.00792402473326685,0.00616084855233631,"OSM/FLT3/TNFRSF18",3
"GO:1905954","positive regulation of lipid localization","5/90","113/18805",0.0442477876106195,9.24532940019666,6.09636282553087,0.000209811101666148,0.00804788006440827,0.00625714481127633,"FABP3/SIRT1/ANXA2/PRKCD/C3",5
"GO:0022409","positive regulation of cell-cell adhesion","8/90","337/18805",0.0237388724035608,4.96010550609957,5.08701753215138,0.000211780943741936,0.00804788006440827,0.00625714481127633,"ZAP70/ELANE/CD70/HMGB1/STAT5B/CX3CL1/ADA/IL6",8
"GO:0048659","smooth muscle cell proliferation","6/90","178/18805",0.0337078651685393,7.04307116104869,5.61755990652944,0.000213181870636975,0.00804788006440827,0.00625714481127633,"MMP9/ELANE/CX3CL1/CNN1/CTNNB1/IL6",6
"GO:0009205","purine ribonucleoside triphosphate metabolic process","7/90","254/18805",0.0275590551181102,5.75831146106737,5.29465323277559,0.000217429233358792,0.00804788006440827,0.00625714481127633,"GPD1/ENO3/HK2/HSPA8/DNM1L/NDUFB4/LDHA",7
"GO:0001776","leukocyte homeostasis","5/90","114/18805",0.043859649122807,9.16423001949318,6.06321333523016,0.000218614780033025,0.00804788006440827,0.00625714481127633,"HMGB1/STAT5B/FLT3/ADA/IL6",5
"GO:0006925","inflammatory cell apoptotic process","3/90","25/18805",0.12,25.0733333333333,8.35237336915244,0.000225914334377222,0.00804788006440827,0.00625714481127633,"ST6GAL1/SIRT1/IL6",3
"GO:0019362","pyridine nucleotide metabolic process","6/90","180/18805",0.0333333333333333,6.96481481481482,5.57617682447581,0.000226449050312858,0.00804788006440827,0.00625714481127633,"GPD1/ENO3/HK2/LDHA/TALDO1/MDH1",6
"GO:0046496","nicotinamide nucleotide metabolic process","6/90","180/18805",0.0333333333333333,6.96481481481482,5.57617682447581,0.000226449050312858,0.00804788006440827,0.00625714481127633,"GPD1/ENO3/HK2/LDHA/TALDO1/MDH1",6
"GO:0043030","regulation of macrophage activation","4/90","63/18805",0.0634920634920635,13.2663139329806,6.76282023818861,0.000235531404654653,0.0081770153576381,0.0063575461869826,"MMP8/BPI/CX3CL1/IL6",4
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","5/90","116/18805",0.0431034482758621,9.00622605363985,5.99812166921965,0.000237063917576141,0.0081770153576381,0.0063575461869826,"OSM/FLT3/TNFRSF18/IL6/EFNA1",5
"GO:1901136","carbohydrate derivative catabolic process","7/90","258/18805",0.0271317829457364,5.66903531438415,5.23662694424497,0.000239164832748393,0.0081770153576381,0.0063575461869826,"GPD1/ENO3/HK2/LDHA/PRKCD/ADA/OGG1",7
"GO:0005996","monosaccharide metabolic process","7/90","260/18805",0.0269230769230769,5.62542735042735,5.20806720183913,0.00025067166633427,0.00828712472870745,0.0064431551019199,"GPD1/ENO3/HK2/AKR1B1/SIRT1/FABP5/GPT",7
"GO:0042129","regulation of T cell proliferation","6/90","184/18805",0.0326086956521739,6.81340579710145,5.49527601698314,0.000254933225692079,0.00828712472870745,0.0064431551019199,"ZAP70/CD70/HMGB1/STAT5B/CTNNB1/IL6",6
"GO:1901292","nucleoside phosphate catabolic process","6/90","184/18805",0.0326086956521739,6.81340579710145,5.49527601698314,0.000254933225692079,0.00828712472870745,0.0064431551019199,"GPD1/ENO3/HK2/LDHA/ADA/OGG1",6
"GO:0009199","ribonucleoside triphosphate metabolic process","7/90","261/18805",0.0268199233716475,5.60387398893146,5.19389819482349,0.000256590191584078,0.00828712472870745,0.0064431551019199,"GPD1/ENO3/HK2/HSPA8/DNM1L/NDUFB4/LDHA",7
"GO:0006956","complement activation","4/90","65/18805",0.0615384615384615,12.8581196581197,6.64108706218374,0.000265765274100353,0.00828712472870745,0.0064431551019199,"C9/C3/C6/C5",4
"GO:0022617","extracellular matrix disassembly","4/90","65/18805",0.0615384615384615,12.8581196581197,6.64108706218374,0.000265765274100353,0.00828712472870745,0.0064431551019199,"MMP9/ELANE/MMP8/IL6",4
"GO:0031640","killing of cells of another organism","5/90","119/18805",0.0420168067226891,8.77917833800187,5.90337669555088,0.000266930711365253,0.00828712472870745,0.0064431551019199,"ELANE/C9/C6/CCL20/C5",5
"GO:0141061","disruption of cell in another organism","5/90","119/18805",0.0420168067226891,8.77917833800187,5.90337669555088,0.000266930711365253,0.00828712472870745,0.0064431551019199,"ELANE/C9/C6/CCL20/C5",5
"GO:0009150","purine ribonucleotide metabolic process","8/90","350/18805",0.0228571428571429,4.77587301587302,4.94476706606782,0.000273448327548212,0.00839299923531501,0.00652547145285506,"GPD1/ENO3/HK2/HSPA8/DNM1L/NDUFB4/LDHA/ADA",8
"GO:0072524","pyridine-containing compound metabolic process","6/90","187/18805",0.0320855614973262,6.70409982174688,5.4361679730011,0.000278089907375303,0.00843955999798533,0.00656167197177682,"GPD1/ENO3/HK2/LDHA/TALDO1/MDH1",6
"GO:1905952","regulation of lipid localization","6/90","189/18805",0.0317460317460317,6.6331569664903,5.39747985520211,0.000294424455505006,0.00883600504798913,0.00686990396178348,"FABP3/SIRT1/ANXA2/PRKCD/C3/IL6",6
"GO:0141060","disruption of anatomical structure in another organism","5/90","123/18805",0.040650406504065,8.4936766034327,5.78212237338343,0.000311100628687009,0.00923387690201771,0.00717924527739252,"ELANE/C9/C6/CCL20/C5",5
"GO:0002675","positive regulation of acute inflammatory response","3/90","28/18805",0.107142857142857,22.3869047619048,7.85353725527337,0.000318456808303485,0.00934947651334471,0.00726912279823172,"OSM/C3/IL6",3
"GO:0030099","myeloid cell differentiation","9/90","455/18805",0.0197802197802198,4.13296703296703,4.69131882928961,0.000327664380394461,0.00946359032693486,0.00735784512645805,"MB/MMP9/SIRT1/ANXA2/LTBR/SPI1/STAT5B/TF/CTNNB1",9
"GO:0006006","glucose metabolic process","6/90","193/18805",0.0310880829015544,6.49568221070812,5.32175901362664,0.00032935116280336,0.00946359032693486,0.00735784512645805,"GPD1/ENO3/HK2/SIRT1/FABP5/GPT",6
"GO:0042509","regulation of tyrosine phosphorylation of STAT protein","3/90","29/18805",0.103448275862069,21.6149425287356,7.7042621031486,0.000353975069232624,0.00995795118825718,0.00774220566284342,"OSM/FLT3/TNFRSF18",3
"GO:0071706","tumor necrosis factor superfamily cytokine production","6/90","196/18805",0.0306122448979592,6.39625850340136,5.26636218936159,0.000357616166331339,0.00995795118825718,0.00774220566284342,"MMP8/HMGB1/BPI/IL17F/CX3CL1/IL6",6
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","6/90","196/18805",0.0306122448979592,6.39625850340136,5.26636218936159,0.000357616166331339,0.00995795118825718,0.00774220566284342,"MMP8/HMGB1/BPI/IL17F/CX3CL1/IL6",6
"GO:0046890","regulation of lipid biosynthetic process","6/90","199/18805",0.0301507537688442,6.2998324958124,5.21211073271299,0.00038774771268983,0.0106868017548493,0.00830887955763921,"FABP3/SIRT1/FABP5/CGA/PRKCD/C3",6
"GO:0051051","negative regulation of transport","9/90","467/18805",0.019271948608137,4.02676659528908,4.59317347959317,0.000396101256179466,0.010794191501474,0.00839237399226041,"ACTN2/MMP9/OSM/ANXA2/FABP5/SPI1/HMGB1/ADA/PKDCC",9
"GO:0009154","purine ribonucleotide catabolic process","5/90","130/18805",0.0384615384615385,8.03632478632479,5.58262824836677,0.00040147617645715,0.010794191501474,0.00839237399226041,"GPD1/ENO3/HK2/LDHA/ADA",5
"GO:0009259","ribonucleotide metabolic process","8/90","371/18805",0.0215633423180593,4.50554058101228,4.72915580616035,0.000403633225342048,0.010794191501474,0.00839237399226041,"GPD1/ENO3/HK2/HSPA8/DNM1L/NDUFB4/LDHA/ADA",8
"GO:0002696","positive regulation of leukocyte activation","8/90","372/18805",0.021505376344086,4.49342891278375,4.71929177578748,0.000410909722846515,0.0108000701024564,0.00839694454467177,"ZAP70/MMP8/CD70/SPI1/HMGB1/STAT5B/ADA/IL6",8
"GO:0032722","positive regulation of chemokine production","4/90","73/18805",0.0547945205479452,11.4490106544901,6.20291725387696,0.000414992860148013,0.0108000701024564,0.00839694454467177,"HMGB1/IL17F/IL6/C5",4
"GO:0007259","cell surface receptor signaling pathway via JAK-STAT","5/90","131/18805",0.0381679389312977,7.97497879558948,5.5553486799549,0.000415848682212316,0.0108000701024564,0.00839694454467177,"OSM/STAT5B/FLT3/TNFRSF18/IL6",5
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","7/90","285/18805",0.0245614035087719,5.13196881091618,4.87427955602869,0.00043606183188833,0.0112171715040989,0.00872123663776661,"ZAP70/ELANE/CD70/HMGB1/STAT5B/ADA/IL6",7
"GO:0019693","ribose phosphate metabolic process","8/90","379/18805",0.0211081794195251,4.41043682204632,4.65120563423592,0.000464895126258158,0.0118460541134272,0.00921018646360502,"GPD1/ENO3/HK2/HSPA8/DNM1L/NDUFB4/LDHA/ADA",8
"GO:0010575","positive regulation of vascular endothelial growth factor production","3/90","32/18805",0.09375,19.5885416666667,7.29801797319851,0.000475532325468099,0.0120038580475639,0.00933287741572905,"C3/IL6/C5",3
"GO:0019724","B cell mediated immunity","6/90","208/18805",0.0288461538461538,6.02724358974359,5.05582008903188,0.00049020333764439,0.0122319104217334,0.00951018581475018,"CD70/C9/PRKCD/C3/C6/C5",6
"GO:0009261","ribonucleotide catabolic process","5/90","136/18805",0.0367647058823529,7.68178104575163,5.42316261155188,0.000493623930384652,0.0122319104217334,0.00951018581475018,"GPD1/ENO3/HK2/LDHA/ADA",5
"GO:0050878","regulation of body fluid levels","8/90","388/18805",0.0206185567010309,4.30813287514318,4.56605169607537,0.000542642776502666,0.0132681059613606,0.0103158172968742,"HK2/AKR1B1/ANXA2/STAT5B/PRKCD/VDR/ADA/IL6",8
"GO:0006195","purine nucleotide catabolic process","5/90","139/18805",0.0359712230215827,7.51598721023181,5.34704024443561,0.000545264628549067,0.0132681059613606,0.0103158172968742,"GPD1/ENO3/HK2/LDHA/ADA",5
"GO:0007260","tyrosine phosphorylation of STAT protein","3/90","34/18805",0.0882352941176471,18.4362745098039,7.05668792609464,0.00056975427370564,0.0136186397635304,0.0105883537591314,"OSM/FLT3/TNFRSF18",3
"GO:0033032","regulation of myeloid cell apoptotic process","3/90","34/18805",0.0882352941176471,18.4362745098039,7.05668792609464,0.00056975427370564,0.0136186397635304,0.0105883537591314,"ST6GAL1/SIRT1/STAT5B",3
